size,loc
2.8701171875,20
2.86328125,16
4.263671875,28
2.474609375,17
2.5595703125,19
0.9228515625,9
7.4111328125,39
1.033203125,13
0.751953125,11
0.5576171875,9
2.7490234375,21
3.7548828125,20
4.2470703125,16
1.9208984375,12
5.1025390625,32
1.6103515625,14
2.0869140625,14
1.326171875,14
5.75390625,36
0.73828125,12
0.3134765625,7
1.0224609375,11
2.5146484375,17
3.6806640625,29
1.544921875,14
4.05078125,22
0.208984375,7
3.037109375,25
5.0146484375,27
0.7724609375,11
3.376953125,19
3.6171875,24
0.9921875,9
2.5859375,20
2.0078125,18
0.4990234375,8
2.8818359375,22
0.166015625,7
1.6435546875,13
2.109375,15
1.130859375,13
0.802734375,11
0.2548828125,7
0.322265625,8
1.185546875,12
1.4716796875,15
2.3349609375,16
3.126953125,20
1.7998046875,15
1.111328125,8
3.212890625,18
1.7587890625,15
2.4619140625,18
6.0087890625,29
0.2255859375,7
1.1279296875,9
4.603515625,29
2.2958984375,17
1.3857421875,11
0.48828125,8
4.8203125,24
3.30859375,21
3.287109375,24
5.9599609375,30
1.330078125,11
1.138671875,12
3.421875,24
2.3203125,16
4.396484375,26
0.9931640625,9
1.08984375,11
0.3193359375,8
0.234375,7
0.8193359375,10
0.4365234375,9
0.9365234375,9
4.076171875,21
0.6279296875,10
0.298828125,8
1.9189453125,14
1.7705078125,14
3.1689453125,21
2.099609375,21
1.8935546875,17
0.30078125,8
4.25,28
1.7470703125,12
4.357421875,23
3.630859375,22
2.03125,10
2.505859375,16
0.7392578125,8
0.232421875,7
1.060546875,14
2.474609375,19
5.044921875,30
2.2705078125,13
1.1650390625,12
1.9189453125,16
5.2197265625,31
2.302734375,19
2.3994140625,16
2.1640625,21
0.5556640625,8
2.8369140625,21
4.1279296875,21
0.7890625,11
0.984375,10
1.16796875,9
0.8525390625,11
8.78515625,53
2.3095703125,15
1.3798828125,12
0.546875,8
1.9501953125,14
4.267578125,26
1.2705078125,13
4.779296875,27
0.2236328125,7
3.0927734375,23
4.1220703125,25
2.79296875,24
4.2724609375,23
1.306640625,11
1.552734375,11
2.228515625,17
1.1826171875,13
2.888671875,16
2.7900390625,19
0.56640625,10
2.013671875,15
0.244140625,7
1.529296875,14
2.3056640625,20
0.7392578125,9
2.1533203125,14
1.9794921875,17
2.8232421875,22
1.59375,13
6.0048828125,34
0.291015625,8
0.1884765625,7
1.0439453125,11
0.69921875,11
0.1630859375,7
0.8232421875,10
0.40625,9
2.71875,15
0.2333984375,7
3.734375,18
1.7841796875,16
2.0849609375,19
5.94921875,30
1.677734375,13
2.642578125,19
1.685546875,12
5.7373046875,30
0.408203125,9
0.2109375,7
13.345703125,52
2.7080078125,20
3.7255859375,23
0.3623046875,8
3.2890625,19
0.7099609375,8
4.763671875,24
2.466796875,18
0.67578125,10
0.8818359375,11
3.4921875,22
2.072265625,17
3.04296875,22
3.8037109375,20
4.123046875,23
4.4228515625,27
0.1962890625,7
7.958984375,34
2.537109375,16
5.6767578125,29
3.7509765625,21
3.5615234375,27
3.4462890625,20
1.2978515625,13
1.9404296875,16
1.2978515625,10
2.9091796875,14
6.1279296875,30
1.3798828125,12
1.607421875,14
5.0341796875,28
2.654296875,19
0.248046875,7
0.6240234375,10
3.4208984375,19
0.4326171875,8
2.9248046875,23
2.1533203125,13
0.29296875,7
5.076171875,33
0.6044921875,10
2.333984375,14
1.6064453125,13
0.1923828125,7
4.82421875,25
1.4638671875,16
4.580078125,30
2.828125,18
1.296875,12
1.4716796875,15
1.0419921875,12
0.927734375,11
0.9169921875,11
3.6328125,21
0.169921875,7
1.7119140625,14
1.3828125,11
2.859375,17
0.537109375,10
0.5986328125,9
4.2431640625,28
3.150390625,18
6.224609375,28
2.1220703125,14
0.25390625,7
2.951171875,19
2.5283203125,13
0.181640625,7
1.2333984375,13
7.8232421875,37
1.0498046875,10
0.6640625,8
5.017578125,36
2.61328125,20
1.2314453125,8
4.0888671875,30
3.6806640625,26
0.8984375,9
1.775390625,13
4.296875,23
2.6171875,16
1.2353515625,9
0.642578125,9
0.2294921875,7
2.60546875,21
4.517578125,26
1.8212890625,13
5.5771484375,37
0.26171875,7
1.2265625,12
0.193359375,7
2.4921875,14
2.525390625,16
2.63671875,14
3.7919921875,25
2.7431640625,17
3.0126953125,17
5.986328125,31
4.2333984375,25
0.58203125,9
6.0791015625,32
1.6982421875,13
0.2578125,7
2.1337890625,16
0.5693359375,9
3.052734375,16
4.203125,23
0.2783203125,7
4.466796875,25
0.2158203125,7
1.97265625,13
2.5166015625,24
2.6142578125,17
2.4482421875,13
1.5947265625,13
0.2998046875,7
0.2392578125,7
0.181640625,7
5.7412109375,27
4.2373046875,22
0.671875,10
1.0361328125,11
3.2373046875,19
3.064453125,25
1.025390625,13
2.5595703125,18
2.869140625,20
3.53515625,16
3.3984375,21
1.0947265625,9
2.1181640625,18
1.9541015625,16
1.0341796875,10
3.0234375,18
0.2275390625,7
0.2587890625,7
0.9150390625,8
3.5546875,21
2.1689453125,13
1.9287109375,14
1.6943359375,15
0.2900390625,8
0.3583984375,7
2.142578125,16
3.9033203125,23
2.162109375,15
0.1845703125,7
0.3759765625,8
1.3671875,14
1.017578125,10
0.912109375,11
0.1796875,7
2.48046875,22
1.6123046875,12
1.5732421875,15
4.3603515625,24
0.369140625,9
3.525390625,20
3.0849609375,18
0.3388671875,9
2.9072265625,22
0.2060546875,7
3.1064453125,16
0.29296875,8
0.2900390625,7
3.4775390625,23
2.4775390625,17
1.7177734375,14
0.28125,7
5.6318359375,27
1.447265625,11
3.0234375,19
0.8447265625,11
1.66015625,15
2.65234375,17
3.234375,22
1.244140625,12
2.3447265625,16
2.095703125,13
0.7412109375,13
3.1181640625,17
4.41015625,31
2.9296875,18
3.1064453125,20
2.69140625,19
2.2607421875,16
2.3056640625,15
2.8935546875,18
1.4931640625,11
6.5625,37
3.5126953125,28
4.9912109375,25
2.3662109375,17
1.177734375,10
1.1884765625,11
4.3544921875,24
4.7802734375,30
2.0029296875,16
0.751953125,8
1.5419921875,17
5.01171875,36
0.4091796875,8
8.5966796875,37
2.501953125,15
2.2998046875,19
0.775390625,12
1.09375,11
0.8115234375,9
2.7802734375,20
1.505859375,10
0.3115234375,8
0.7080078125,9
1.4619140625,10
6.1357421875,30
0.662109375,8
0.8720703125,11
6.41796875,29
3.015625,12
0.205078125,7
0.193359375,7
2.4248046875,15
5.955078125,35
1.728515625,9
1.1396484375,11
0.2255859375,7
1.3759765625,13
3.76171875,24
1.31640625,12
0.2080078125,7
3.25390625,22
0.5537109375,8
0.2666015625,7
4.48828125,29
6.064453125,30
5.4541015625,39
0.2822265625,8
1.9326171875,14
1.4521484375,10
0.7236328125,10
8.9921875,49
2.01953125,13
2.9150390625,21
0.234375,7
1.7216796875,14
1.1845703125,11
3.484375,26
2.5576171875,16
4.400390625,28
0.30078125,7
0.33203125,8
2.111328125,18
0.494140625,9
15.3857421875,80
5.419921875,26
2.0986328125,23
2.056640625,16
3.8115234375,26
1.373046875,10
3.34375,17
2.5615234375,17
2.380859375,19
2.587890625,17
0.4404296875,8
3.28515625,22
0.6875,11
2.9345703125,21
2.4912109375,17
4.1826171875,28
7.955078125,35
0.2421875,7
1.23828125,10
4.8779296875,27
4.5615234375,31
2.7314453125,22
2.27734375,12
1.615234375,15
2.51953125,20
0.599609375,9
4.7275390625,29
6.08984375,32
0.5693359375,8
0.232421875,7
2.4658203125,16
4.345703125,26
0.705078125,10
2.3037109375,14
0.333984375,8
1.763671875,15
2.2568359375,13
1.955078125,12
1.580078125,12
2.3876953125,17
0.9375,8
6.26171875,28
0.8974609375,8
1.5419921875,13
1.8388671875,14
1.2802734375,14
5.029296875,29
3.7919921875,24
0.1708984375,7
3.671875,23
6.123046875,38
2.23828125,13
2.24609375,13
2.1142578125,18
1.919921875,13
4.4248046875,17
1.0986328125,12
0.79296875,10
2.5205078125,20
2.2412109375,16
0.203125,7
3.3193359375,20
1.0029296875,10
1.09375,11
3.294921875,20
3.994140625,24
2.951171875,17
3.4921875,17
3.1015625,21
2.8486328125,20
2.2451171875,14
0.69921875,8
3.72265625,22
0.615234375,8
0.2333984375,7
1.291015625,16
0.2734375,7
0.93359375,12
2.5732421875,16
2.759765625,16
0.5302734375,10
0.310546875,8
3.26171875,22
0.828125,11
4.9072265625,27
2.484375,15
0.66015625,10
1.1162109375,9
0.7490234375,9
9.4560546875,51
0.197265625,7
5.00390625,30
0.62890625,9
2.876953125,18
0.2197265625,7
0.6669921875,10
2.01171875,19
2.798828125,16
2.5693359375,17
0.3291015625,7
3.3583984375,18
1.1767578125,11
2.544921875,13
3.150390625,22
2.3818359375,15
6.671875,38
2.2412109375,17
2.1591796875,15
2.7255859375,19
0.26953125,7
0.3251953125,7
3.375,22
1.9111328125,15
1.052734375,11
5.07421875,37
3.1845703125,21
5.0361328125,27
2.8994140625,12
1.28515625,9
2.99609375,15
2.96484375,22
2.4228515625,16
2.40234375,15
1.8056640625,13
5.6826171875,38
1.9521484375,15
0.232421875,7
0.2119140625,7
2.884765625,10
7.55859375,35
3.951171875,21
1.2021484375,12
0.89453125,10
0.763671875,8
1.228515625,11
3.984375,24
1.841796875,18
5.287109375,28
0.166015625,7
3.0673828125,19
2.521484375,13
4.0517578125,22
2.2060546875,19
1.767578125,16
3.6259765625,21
0.544921875,8
0.2255859375,7
1.189453125,12
1.8955078125,15
2.0166015625,17
1.6943359375,11
1.587890625,15
0.5009765625,8
1.74609375,16
0.25,7
6.7998046875,31
1.431640625,13
1.439453125,12
3.6044921875,23
1.615234375,13
1.2861328125,12
1.8798828125,16
3.19140625,22
0.703125,8
0.21484375,7
2.630859375,18
2.66796875,16
5.2001953125,29
6.0751953125,28
4.43359375,26
3.08984375,15
0.6455078125,9
5.166015625,27
1.427734375,11
2.9951171875,16
1.3154296875,11
1.1572265625,13
3.078125,19
1.7529296875,12
2.3173828125,13
2.513671875,18
3.3017578125,18
1.125,11
2.2568359375,18
2.5654296875,16
2.8876953125,21
2.6708984375,17
2.9482421875,20
2.6005859375,16
2.0322265625,12
2.673828125,17
0.4267578125,8
2.51953125,18
10.115234375,55
3.7587890625,21
2.912109375,14
2.3232421875,19
0.2216796875,7
0.2294921875,7
2.626953125,16
0.421875,7
0.912109375,10
4.5498046875,30
3.142578125,20
5.7470703125,25
2.720703125,19
1.248046875,11
7.04296875,35
0.4423828125,8
0.5302734375,8
2.017578125,16
4.759765625,24
0.5634765625,8
0.2646484375,7
0.92578125,9
4.5009765625,23
0.1904296875,7
2.6611328125,19
3.2197265625,16
4.876953125,29
3.4765625,19
1.4755859375,15
2.3134765625,15
0.2314453125,8
1.28515625,11
2.001953125,16
2.404296875,17
0.1796875,7
1.484375,14
0.9853515625,11
2.2060546875,17
0.802734375,9
2.0615234375,17
0.4765625,7
1.51953125,12
1.65234375,11
3.248046875,21
5.400390625,25
2.015625,15
1.4208984375,13
2.5322265625,16
1.5576171875,13
2.025390625,16
6.21484375,22
0.171875,7
1.833984375,13
0.173828125,7
5.0078125,28
0.3037109375,7
1.26953125,12
2.3486328125,19
2.26953125,15
2.451171875,17
4.3564453125,23
0.271484375,7
1.27734375,11
2.515625,17
1.5224609375,14
1.6845703125,14
1.853515625,11
5.0400390625,28
0.2646484375,8
1.177734375,10
0.3134765625,7
0.8671875,8
2.55859375,18
0.873046875,10
2.7314453125,19
2.26171875,15
3.3525390625,21
0.2724609375,7
1.0712890625,11
0.2685546875,8
1.412109375,18
1.2998046875,11
3.298828125,24
0.642578125,10
4.009765625,24
1.1533203125,12
1.0380859375,9
2.6728515625,19
5.1171875,35
1.2607421875,12
1.3984375,14
0.181640625,7
3.900390625,24
1.310546875,12
1.158203125,12
0.7470703125,8
4.40625,23
0.7236328125,10
0.43359375,8
4.5927734375,20
0.7900390625,9
0.2119140625,7
7.8291015625,42
0.2978515625,7
1.078125,11
2.4140625,16
0.8466796875,9
0.3037109375,8
1.5673828125,10
0.32421875,7
3.19921875,21
0.7822265625,11
1.3955078125,12
2.1162109375,17
1.3857421875,15
3.3974609375,21
2.4169921875,18
3.033203125,23
3.5771484375,17
2.912109375,22
1.7958984375,14
3.0859375,20
5.693359375,34
0.603515625,9
0.810546875,9
2.314453125,16
0.166015625,7
0.2265625,7
1.53125,12
0.5849609375,8
4.578125,26
8.1201171875,33
4.2109375,18
1.7060546875,12
3.1708984375,22
1.767578125,11
5.478515625,29
0.96484375,10
0.828125,10
0.25390625,7
5.7353515625,30
2.6201171875,15
3.2490234375,19
2.5,19
0.8896484375,11
6.4775390625,41
0.603515625,10
0.232421875,7
3.3583984375,23
3.0712890625,18
2.4443359375,16
6.2841796875,28
1.6748046875,14
0.6552734375,8
3.26171875,21
1.3271484375,15
0.19140625,7
3.171875,21
2.36328125,17
2.646484375,14
4.4033203125,26
0.337890625,8
0.7958984375,9
0.33984375,8
0.591796875,8
0.4169921875,8
0.923828125,9
0.4619140625,8
2.833984375,18
0.4619140625,7
0.3056640625,7
1.259765625,13
2.8642578125,19
1.4521484375,13
4.4208984375,25
2.6298828125,19
0.76953125,9
2.1787109375,13
1.154296875,9
1.1650390625,10
1.1826171875,9
6.6630859375,52
2.15625,16
0.5029296875,8
1.458984375,12
2.4580078125,15
0.162109375,7
2.1640625,14
0.298828125,8
3.0537109375,17
0.3154296875,7
1.802734375,15
1.5185546875,14
3.251953125,21
3.1552734375,19
3.2197265625,19
0.2138671875,7
2.2578125,15
1.447265625,13
3.322265625,17
2.2431640625,21
4.1650390625,20
1.5576171875,13
1.484375,11
0.197265625,7
0.162109375,7
4.1220703125,24
0.552734375,9
2.87109375,18
1.998046875,14
0.1708984375,7
0.2578125,7
0.771484375,10
1.1533203125,10
1.62109375,17
0.345703125,8
3.875,15
1.2744140625,14
0.1640625,7
1.154296875,12
9.3779296875,37
0.642578125,8
1.0810546875,11
2.783203125,19
1.1640625,10
0.236328125,7
0.2333984375,7
2.8466796875,20
2.0234375,11
3.26953125,16
2.986328125,19
1.8291015625,13
4.197265625,27
0.7099609375,10
1.517578125,12
1.625,11
4.6396484375,27
2.4052734375,15
5.013671875,26
1.8017578125,15
3.3251953125,26
0.7294921875,9
5.2001953125,27
7.3369140625,35
0.27734375,8
2.1943359375,17
0.357421875,7
2.4697265625,14
1.9775390625,17
4.86328125,29
2.0302734375,18
2.236328125,13
2.3623046875,17
2.14453125,20
2.4033203125,18
2.0625,15
1.2216796875,12
1.75390625,12
1.203125,12
1.9423828125,15
5.2734375,34
4.638671875,30
4.40625,18
3.94140625,28
0.9013671875,12
2.8759765625,21
1.3388671875,11
1.9443359375,12
7.177734375,40
0.62890625,9
1.0966796875,12
1.056640625,13
1.98828125,17
2.5556640625,14
0.8271484375,9
3.4384765625,23
2.6826171875,16
2.0029296875,14
2.890625,17
2.6728515625,13
4.0029296875,26
2.05859375,11
3.857421875,17
0.8310546875,11
6.2158203125,34
0.87890625,8
2.361328125,16
3.3017578125,18
2.0,15
1.3779296875,11
3.5859375,25
1.6123046875,14
0.6396484375,8
1.8955078125,18
4.97265625,26
0.7646484375,12
0.365234375,8
1.76171875,16
1.201171875,12
1.638671875,14
0.22265625,7
0.8232421875,10
0.5654296875,9
1.3427734375,10
1.4638671875,15
3.65234375,23
4.724609375,26
4.2900390625,26
0.89453125,10
2.40625,16
3.0126953125,21
4.3203125,25
2.1083984375,18
0.1708984375,7
2.841796875,15
3.396484375,15
2.455078125,16
4.75390625,29
3.57421875,23
9.1923828125,44
2.69140625,23
3.5078125,20
0.412109375,8
4.6044921875,26
2.31640625,12
0.3818359375,8
2.30078125,11
1.533203125,12
1.1220703125,10
2.7109375,22
1.861328125,16
1.548828125,15
3.2607421875,20
2.7900390625,21
2.490234375,15
1.2626953125,9
3.8916015625,24
2.2685546875,14
4.259765625,23
2.798828125,20
3.603515625,21
1.4345703125,14
1.9892578125,15
10.0224609375,36
2.212890625,19
2.693359375,16
0.2529296875,7
1.158203125,12
3.9365234375,24
1.4931640625,12
0.9345703125,10
2.59765625,16
0.2158203125,7
2.7724609375,15
2.927734375,18
1.4912109375,13
2.8017578125,18
1.27734375,13
0.21875,7
3.482421875,21
1.580078125,11
0.2880859375,8
1.4013671875,14
0.2685546875,8
3.4091796875,19
0.68359375,10
0.369140625,9
2.0341796875,15
2.7197265625,20
3.6279296875,20
3.62109375,19
1.962890625,13
7.5732421875,36
2.4443359375,20
1.390625,12
4.7099609375,33
5.6875,32
3.1015625,21
0.95703125,10
1.27734375,11
1.1767578125,9
2.0830078125,18
4.1875,23
0.294921875,8
1.6904296875,12
3.69140625,21
3.86328125,23
4.5693359375,35
0.2646484375,7
2.0771484375,13
2.7490234375,15
1.3759765625,14
0.7548828125,10
1.5146484375,12
1.8955078125,12
0.861328125,13
3.6455078125,22
0.169921875,7
3.3095703125,18
0.732421875,9
4.5478515625,31
4.06640625,27
1.8671875,12
0.947265625,9
2.607421875,19
3.0703125,22
1.15625,10
2.3974609375,18
2.2412109375,17
2.1611328125,16
1.857421875,12
1.4287109375,13
4.7919921875,28
2.177734375,16
2.0947265625,17
1.5791015625,14
0.6025390625,8
1.330078125,11
0.6572265625,8
0.5771484375,9
2.4150390625,19
1.587890625,15
2.9541015625,20
4.1337890625,27
1.9990234375,16
1.84765625,12
6.7802734375,30
5.4228515625,25
1.4150390625,14
2.3056640625,13
1.759765625,17
0.3203125,8
3.1142578125,19
1.787109375,17
2.7431640625,17
0.42578125,8
1.0439453125,8
2.43359375,15
2.966796875,19
1.166015625,9
1.646484375,12
3.275390625,18
4.8271484375,31
1.900390625,17
2.5224609375,21
4.400390625,25
0.3603515625,8
2.0517578125,14
2.7041015625,19
0.23828125,7
0.2138671875,7
1.755859375,14
1.6533203125,13
0.3916015625,9
0.931640625,12
3.0869140625,20
4.345703125,30
5.609375,37
2.8330078125,20
1.181640625,15
4.2890625,21
0.255859375,7
1.1083984375,9
2.6396484375,21
0.1865234375,7
1.5625,11
1.677734375,13
1.4267578125,12
2.8408203125,16
0.185546875,7
3.193359375,18
1.8125,16
1.337890625,11
2.9267578125,18
4.8974609375,29
0.755859375,11
4.9775390625,26
2.013671875,15
2.4296875,16
0.3427734375,8
2.67578125,20
1.40234375,10
6.2587890625,31
0.7705078125,8
0.998046875,10
0.19140625,7
1.7353515625,16
0.177734375,7
9.66796875,48
2.9912109375,15
2.966796875,17
5.6171875,28
0.2041015625,7
2.388671875,12
5.509765625,30
0.2265625,7
0.1630859375,7
0.8212890625,10
2.103515625,17
1.337890625,13
0.337890625,8
0.5634765625,9
1.32421875,15
2.7275390625,22
2.935546875,22
3.013671875,20
1.9521484375,17
0.349609375,8
2.083984375,15
2.4580078125,16
2.1904296875,14
2.46484375,22
1.03125,12
0.42578125,8
0.2373046875,7
2.7626953125,18
0.615234375,9
1.9658203125,13
3.892578125,21
3.78125,26
1.6162109375,13
1.2158203125,15
5.04296875,32
1.388671875,11
3.7294921875,24
1.5458984375,14
3.2265625,21
2.3134765625,15
1.8408203125,14
1.24609375,10
2.830078125,17
3.966796875,19
2.4697265625,21
0.7978515625,9
2.103515625,11
1.634765625,14
4.33203125,32
9.3046875,58
1.9853515625,11
2.1396484375,15
3.6884765625,25
5.6142578125,27
1.658203125,12
0.705078125,8
0.548828125,8
0.28515625,7
1.57421875,14
1.310546875,17
3.9228515625,19
1.4619140625,12
2.92578125,18
0.7275390625,9
1.2509765625,11
0.1767578125,7
14.40234375,60
0.6904296875,12
2.83203125,18
3.7353515625,23
1.02734375,11
2.53515625,21
3.4931640625,21
4.9384765625,25
0.5751953125,8
2.4345703125,17
2.4189453125,18
2.97265625,19
0.8720703125,9
4.35546875,25
1.2099609375,13
4.912109375,25
4.3193359375,23
1.9521484375,17
0.2548828125,7
3.4677734375,21
9.9599609375,47
1.810546875,13
4.2978515625,29
4.8408203125,26
3.3857421875,27
3.111328125,20
2.359375,16
0.4814453125,9
2.208984375,18
5.935546875,32
0.646484375,7
0.9970703125,8
1.2890625,14
4.3134765625,24
2.1806640625,18
6.697265625,32
1.650390625,12
1.3212890625,10
1.201171875,9
0.404296875,7
1.4697265625,15
4.6337890625,27
4.865234375,29
2.8828125,20
0.853515625,8
1.52734375,11
5.130859375,34
1.8056640625,11
3.70703125,20
4.2783203125,25
2.1181640625,20
0.8125,8
0.1796875,7
0.2734375,7
0.2294921875,7
0.8349609375,10
1.826171875,13
1.8642578125,15
2.4189453125,16
3.3291015625,23
2.4287109375,16
3.16015625,18
3.6796875,19
1.443359375,12
0.6376953125,9
3.5419921875,23
2.208984375,16
0.20703125,7
0.2763671875,8
0.900390625,13
0.306640625,7
2.17578125,17
1.29296875,10
6.4765625,33
1.8564453125,13
4.4580078125,19
2.9833984375,25
2.32421875,15
5.208984375,32
1.072265625,11
1.0556640625,10
1.4248046875,13
3.3427734375,23
4.2109375,30
1.345703125,10
0.76171875,11
1.5048828125,11
1.4794921875,13
2.0234375,17
0.7275390625,9
4.193359375,21
1.5126953125,14
5.453125,25
2.1708984375,15
2.1865234375,11
1.4287109375,16
4.0078125,18
1.4345703125,13
2.7666015625,19
1.5810546875,14
1.8486328125,15
2.4609375,18
5.4912109375,28
4.3779296875,31
1.2890625,11
1.4931640625,11
2.375,21
0.8203125,9
0.251953125,7
0.5703125,10
0.2900390625,7
2.7109375,22
0.25390625,7
2.1123046875,15
3.1689453125,23
4.763671875,28
2.642578125,19
1.3076171875,10
8.8603515625,37
2.0751953125,14
0.2080078125,7
3.4892578125,14
0.19921875,7
2.3828125,21
0.927734375,9
2.201171875,17
1.7431640625,14
6.40234375,37
1.900390625,12
3.1884765625,22
2.9931640625,18
2.75390625,22
0.564453125,9
3.73828125,23
1.0654296875,10
1.724609375,12
1.771484375,14
1.8271484375,17
1.8359375,13
2.806640625,18
0.2978515625,8
0.9765625,11
0.30078125,8
0.8232421875,9
5.85546875,41
0.353515625,8
1.82421875,14
2.240234375,17
3.6904296875,23
3.2314453125,17
6.173828125,34
1.0517578125,9
2.4482421875,21
1.16015625,14
2.1240234375,14
6.208984375,29
4.6025390625,29
1.677734375,16
1.6611328125,12
2.4052734375,16
3.3564453125,19
1.826171875,11
0.634765625,9
0.1806640625,7
1.9541015625,14
3.15625,21
0.2294921875,7
0.9873046875,11
2.4423828125,17
1.8671875,15
2.822265625,19
2.728515625,17
1.00390625,11
1.7548828125,13
6.2109375,33
0.185546875,7
4.9677734375,32
5.2197265625,32
0.9365234375,12
2.7431640625,22
4.1005859375,23
3.3798828125,20
4.439453125,29
3.736328125,24
3.6494140625,21
0.2333984375,7
2.00390625,15
5.8505859375,25
1.85546875,13
0.5654296875,9
1.416015625,12
1.7919921875,12
0.787109375,11
5.703125,33
1.2568359375,13
3.328125,22
0.1943359375,7
1.9091796875,13
4.14453125,20
4.3349609375,22
6.484375,41
0.22265625,7
1.646484375,13
6.3876953125,32
0.4853515625,8
0.2626953125,8
2.7978515625,19
0.294921875,8
3.953125,19
5.435546875,28
2.3740234375,17
2.43359375,13
4.279296875,24
5.3828125,29
8.826171875,45
4.5830078125,27
1.96875,16
1.388671875,12
0.9169921875,9
2.025390625,15
2.443359375,19
0.994140625,7
0.1982421875,7
4.458984375,29
0.259765625,8
0.4140625,7
3.85546875,25
16.9013671875,63
2.21875,20
2.794921875,14
0.3330078125,8
0.970703125,9
0.5771484375,8
4.19140625,26
1.2509765625,12
0.6513671875,9
3.3642578125,17
1.9521484375,12
1.75,15
1.2119140625,10
2.193359375,17
2.43359375,16
2.6435546875,15
1.6103515625,14
2.0869140625,17
0.384765625,8
4.12109375,19
2.1640625,17
3.4560546875,19
2.10546875,17
7.6240234375,41
4.31640625,30
1.0166015625,12
2.728515625,14
0.9736328125,10
3.865234375,27
0.23046875,7
3.0966796875,22
3.611328125,24
2.3740234375,17
1.66015625,15
1.0009765625,12
2.7021484375,17
0.5888671875,8
1.9755859375,13
0.48828125,8
5.322265625,30
0.5888671875,10
0.265625,8
2.48046875,15
2.44140625,19
0.970703125,12
2.078125,14
6.70703125,33
2.3740234375,19
1.607421875,14
0.166015625,7
4.5458984375,22
4.3125,23
0.7734375,11
0.25,7
0.2119140625,7
5.3603515625,28
2.333984375,18
10.1044921875,42
0.2587890625,8
6.0107421875,39
3.1513671875,23
3.4091796875,25
1.072265625,11
3.81640625,19
2.7802734375,15
1.7490234375,15
0.916015625,9
1.2470703125,13
1.1005859375,10
1.56640625,13
2.5361328125,21
5.08203125,27
2.6591796875,21
2.1220703125,15
4.453125,21
0.5947265625,8
1.7734375,14
2.6064453125,21
3.52734375,25
3.841796875,23
2.80859375,19
3.3486328125,23
5.4150390625,28
0.220703125,7
10.2568359375,47
1.90234375,14
0.8779296875,11
1.4072265625,14
3.0517578125,21
2.9580078125,19
0.818359375,10
2.0234375,12
8.603515625,36
0.1962890625,7
0.81640625,9
2.8984375,16
0.2177734375,7
1.947265625,12
2.857421875,17
1.041015625,12
1.58984375,12
1.044921875,12
5.990234375,29
4.259765625,23
7.0244140625,31
0.30078125,9
0.83984375,11
1.8486328125,18
3.7333984375,23
0.205078125,7
0.216796875,7
0.560546875,9
3.583984375,24
0.5869140625,8
1.580078125,12
2.21875,16
3.263671875,19
1.208984375,10
2.787109375,15
0.263671875,8
2.0771484375,19
0.75390625,11
3.828125,23
2.8388671875,21
1.8203125,13
2.0087890625,17
2.1259765625,16
4.208984375,26
3.857421875,31
2.6767578125,18
1.951171875,11
2.875,17
2.74609375,14
4.6328125,26
2.865234375,20
1.5556640625,12
0.88671875,10
1.1171875,12
2.24609375,20
2.669921875,20
1.6328125,13
0.4970703125,8
2.0615234375,15
6.35546875,32
1.0732421875,10
0.39453125,8
1.9921875,18
5.6513671875,32
1.8896484375,14
0.3271484375,8
4.6650390625,25
4.240234375,24
3.3525390625,23
3.8466796875,21
1.4501953125,12
2.8388671875,19
0.9697265625,12
4.9423828125,24
4.341796875,26
0.55859375,9
2.9267578125,21
1.751953125,14
0.251953125,7
2.4736328125,14
0.263671875,7
1.7998046875,16
1.78515625,15
1.076171875,11
2.8466796875,18
3.9130859375,25
1.009765625,9
2.4677734375,18
2.7158203125,17
1.2607421875,12
0.26953125,7
3.2431640625,15
12.498046875,61
4.642578125,29
2.0869140625,15
2.111328125,12
2.26171875,14
1.966796875,14
2.8076171875,19
1.39453125,14
3.853515625,22
4.68359375,23
1.0126953125,14
1.9462890625,17
0.1923828125,7
2.951171875,16
1.3818359375,12
0.8515625,8
1.7626953125,10
1.4921875,15
0.609375,9
3.171875,24
0.6982421875,9
1.2333984375,12
3.7265625,19
2.4990234375,13
1.390625,15
1.7451171875,17
3.1015625,22
0.501953125,8
2.3193359375,16
0.4140625,9
2.5166015625,15
1.5341796875,11
1.0546875,8
1.8251953125,14
2.3583984375,19
1.275390625,12
2.841796875,20
2.134765625,13
1.15625,11
0.3203125,8
0.6318359375,9
3.4228515625,26
2.4365234375,15
3.69921875,20
0.978515625,12
1.5810546875,15
0.232421875,7
0.6162109375,9
1.171875,10
2.4853515625,18
0.2138671875,7
4.3232421875,23
6.1044921875,30
2.1005859375,15
1.455078125,16
1.78125,16
2.107421875,18
0.5263671875,9
0.892578125,13
0.6708984375,8
1.0693359375,14
2.1435546875,17
0.416015625,8
1.30859375,10
0.2529296875,7
0.177734375,7
4.3662109375,25
5.1669921875,32
0.744140625,9
2.455078125,20
3.3876953125,19
2.4091796875,19
1.3779296875,12
0.193359375,7
2.2607421875,14
0.736328125,12
0.2431640625,7
0.8017578125,10
0.24609375,8
2.69140625,19
4.7626953125,27
0.640625,10
2.705078125,21
2.5859375,24
1.1171875,11
1.796875,13
3.400390625,23
3.3037109375,16
1.767578125,11
0.3271484375,7
3.9658203125,27
2.0126953125,10
0.2177734375,7
2.6640625,15
1.1142578125,12
1.28125,12
2.19921875,13
0.251953125,7
3.876953125,21
2.44140625,16
0.287109375,7
