size,loc
0.6806640625,5
0.4697265625,6
0.3740234375,5
0.9306640625,6
3.3515625,11
0.4150390625,6
1.595703125,10
0.4599609375,5
3.3095703125,8
0.62890625,7
1.33984375,7
2.9384765625,8
2.447265625,13
0.359375,5
0.45703125,5
1.392578125,8
0.865234375,6
4.0830078125,19
0.560546875,6
1.2568359375,8
0.46484375,6
2.4423828125,16
0.654296875,7
1.1416015625,9
0.4775390625,6
1.0302734375,6
1.341796875,8
0.4267578125,6
0.6220703125,9
4.546875,21
0.857421875,7
3.2744140625,18
0.677734375,6
1.46875,10
2.8662109375,11
1.9951171875,11
0.240234375,5
2.0986328125,9
0.4296875,6
2.6630859375,16
1.9501953125,9
1.765625,11
1.482421875,9
1.78125,10
5.4560546875,15
1.4560546875,15
2.05078125,8
1.6142578125,12
1.099609375,11
1.8857421875,10
0.3671875,5
1.005859375,8
0.4443359375,5
1.6943359375,13
0.3125,6
2.201171875,13
0.982421875,7
0.8857421875,7
1.015625,9
0.490234375,6
4.5361328125,20
1.6376953125,12
2.103515625,16
0.6962890625,7
0.4873046875,5
2.685546875,12
1.05078125,8
0.99609375,6
0.3447265625,5
1.0419921875,9
1.2353515625,12
0.9658203125,7
0.4326171875,5
3.6845703125,6
3.560546875,18
1.1708984375,11
0.927734375,5
0.2861328125,5
1.0478515625,6
1.095703125,9
0.19921875,5
1.3427734375,10
1.279296875,12
2.501953125,14
2.3623046875,15
4.3173828125,9
1.4638671875,11
1.8447265625,11
2.1474609375,11
0.3125,5
2.7333984375,15
0.2333984375,5
1.6572265625,9
1.8037109375,10
0.7021484375,8
1.732421875,8
0.2001953125,5
2.044921875,11
1.8798828125,9
0.7236328125,5
2.93359375,15
0.8935546875,6
2.0791015625,13
0.2392578125,5
2.265625,11
2.4990234375,10
3.583984375,12
0.787109375,8
0.666015625,8
0.9072265625,7
1.30078125,9
0.662109375,5
6.1728515625,35
1.0224609375,8
2.0458984375,10
0.36328125,5
0.798828125,8
1.984375,14
0.42578125,5
2.140625,11
1.15625,9
1.388671875,10
1.1640625,8
2.4052734375,15
0.427734375,6
1.609375,10
6.095703125,18
0.6455078125,5
0.23046875,5
1.6806640625,8
1.703125,6
1.521484375,9
1.76953125,9
2.8876953125,16
0.5732421875,6
0.359375,5
0.296875,5
1.3515625,11
0.8330078125,6
2.1171875,9
1.8115234375,17
1.1171875,9
0.611328125,7
0.96875,10
1.279296875,5
0.3681640625,5
0.833984375,7
0.7353515625,6
0.4765625,5
1.0615234375,7
1.4501953125,14
0.2978515625,5
0.310546875,5
0.9052734375,7
1.396484375,8
1.30078125,7
0.796875,8
1.712890625,11
4.1015625,14
2.7861328125,25
1.9375,7
1.0537109375,11
1.8369140625,11
0.603515625,6
2.73828125,17
0.5234375,7
1.494140625,11
0.6298828125,6
3.876953125,13
0.232421875,5
0.7138671875,6
1.3125,9
3.3544921875,19
1.8173828125,12
0.9306640625,8
1.880859375,12
0.451171875,6
2.3896484375,7
1.3154296875,8
2.0849609375,14
2.4697265625,14
2.0576171875,12
1.732421875,13
0.6435546875,6
4.9375,16
1.49609375,13
1.447265625,9
0.3193359375,5
2.1171875,12
0.333984375,5
1.69140625,9
0.48046875,5
5.6171875,16
1.232421875,7
1.935546875,12
1.673828125,8
2.330078125,14
0.3056640625,5
2.5126953125,10
2.921875,16
0.33203125,6
0.552734375,7
0.4541015625,6
1.3525390625,9
2.7158203125,12
2.2353515625,12
1.5966796875,11
1.876953125,14
0.599609375,7
0.8486328125,7
2.1123046875,10
1.439453125,7
0.4375,5
0.9716796875,6
1.775390625,13
1.0947265625,6
2.150390625,20
1.62109375,9
0.5546875,6
1.8251953125,25
0.6181640625,6
4.810546875,17
0.4873046875,6
1.15625,9
0.4931640625,7
0.80078125,7
2.431640625,14
0.33984375,5
1.2890625,12
1.7255859375,12
4.7880859375,25
1.59765625,7
6.9140625,24
0.3974609375,6
1.560546875,11
1.7353515625,10
0.607421875,6
0.552734375,7
1.1767578125,8
2.44921875,14
0.7734375,8
0.375,5
3.607421875,14
0.283203125,5
1.4853515625,9
3.1513671875,10
1.609375,12
2.9609375,14
0.3388671875,5
4.201171875,16
4.0517578125,18
0.6484375,7
0.8115234375,6
3.3232421875,20
0.8642578125,6
2.0,13
1.572265625,9
0.8505859375,7
0.376953125,5
0.4453125,6
0.5634765625,9
0.94921875,7
1.0537109375,7
1.111328125,7
1.2431640625,9
0.3994140625,5
0.9423828125,7
1.697265625,8
1.408203125,11
1.7802734375,7
0.7373046875,7
0.400390625,6
0.671875,7
1.091796875,10
1.0625,6
1.8974609375,8
0.6611328125,6
6.25390625,21
0.7724609375,8
3.1181640625,17
1.232421875,8
1.04296875,10
1.6279296875,9
0.7255859375,8
0.9384765625,8
1.12890625,12
0.650390625,6
0.8662109375,6
1.4970703125,12
0.5087890625,6
2.044921875,14
2.9091796875,14
1.1494140625,10
1.091796875,6
0.5390625,6
2.2607421875,19
1.1630859375,7
6.935546875,20
0.2685546875,5
4.5498046875,15
1.4755859375,12
0.7509765625,8
1.6025390625,9
0.447265625,6
1.5146484375,9
0.443359375,5
2.7265625,14
1.44921875,7
3.3056640625,18
1.87109375,8
0.8427734375,7
0.5458984375,5
0.5859375,5
0.703125,6
0.7265625,5
1.2119140625,9
1.4248046875,10
1.939453125,9
1.19921875,11
0.5732421875,7
1.07421875,13
0.7890625,7
0.4423828125,6
0.4140625,6
0.7763671875,7
0.22265625,5
1.3203125,11
0.4462890625,5
0.3369140625,5
2.974609375,16
3.8583984375,11
3.189453125,14
0.998046875,5
0.3564453125,5
1.0986328125,6
1.955078125,9
1.52734375,9
1.9365234375,13
2.5673828125,12
0.5556640625,5
1.2646484375,10
0.8681640625,6
1.5029296875,13
1.7900390625,11
0.8837890625,8
0.265625,5
1.529296875,8
0.935546875,11
0.443359375,6
2.5751953125,12
2.216796875,21
0.888671875,8
0.896484375,11
1.87890625,11
1.9521484375,8
0.3388671875,5
0.7314453125,7
0.4794921875,6
0.5517578125,5
2.3525390625,14
2.0498046875,12
1.29296875,8
0.3525390625,5
2.2041015625,8
0.6064453125,8
1.6572265625,11
0.9677734375,8
2.8876953125,15
3.3359375,16
0.384765625,5
6.1005859375,36
1.7109375,9
1.59375,9
1.591796875,11
1.7451171875,10
0.8857421875,7
0.513671875,6
2.0625,11
0.607421875,6
0.91796875,8
1.0029296875,7
0.3291015625,5
1.2138671875,9
3.423828125,15
1.484375,9
3.1845703125,8
1.73046875,12
0.4267578125,8
1.8798828125,8
0.71875,6
2.2783203125,11
0.36328125,6
1.0322265625,9
1.1767578125,5
3.689453125,22
2.814453125,18
0.21484375,5
3.142578125,14
0.2314453125,5
0.373046875,6
0.466796875,5
0.8291015625,8
1.9482421875,11
0.5546875,5
0.4365234375,6
0.912109375,7
1.0859375,10
0.3955078125,5
0.9921875,8
1.5546875,8
0.6748046875,6
3.404296875,10
2.892578125,15
1.1083984375,7
0.4892578125,5
6.15234375,22
0.732421875,5
2.9951171875,18
1.1669921875,9
1.224609375,8
1.025390625,9
2.01171875,7
2.0341796875,7
0.5439453125,5
2.8017578125,18
1.419921875,6
2.4326171875,12
0.23828125,5
1.7880859375,14
3.4345703125,16
2.4033203125,9
1.853515625,7
4.40625,17
0.8154296875,8
1.1103515625,8
0.908203125,6
0.505859375,5
1.9619140625,14
0.583984375,5
1.740234375,12
1.6826171875,11
1.6376953125,10
1.05859375,8
1.55859375,10
2.115234375,8
0.958984375,8
0.2470703125,5
1.6455078125,9
3.8701171875,24
0.8701171875,5
1.67578125,10
3.88671875,15
1.6484375,12
2.232421875,17
0.8017578125,6
1.955078125,8
0.931640625,5
1.361328125,8
1.244140625,7
1.2431640625,8
0.6103515625,6
1.7548828125,10
4.41015625,21
1.0517578125,8
0.86328125,8
0.62109375,7
3.1201171875,13
0.7119140625,7
3.2392578125,14
4.193359375,28
1.5498046875,9
2.2841796875,10
0.8916015625,7
1.1865234375,9
0.6826171875,7
1.00390625,7
1.611328125,11
1.2392578125,8
1.330078125,7
0.2490234375,5
5.6826171875,7
1.1640625,6
0.5185546875,5
2.146484375,11
3.109375,10
1.091796875,7
1.255859375,8
3.955078125,12
3.0322265625,14
0.794921875,8
0.7080078125,7
2.921875,17
0.5869140625,5
3.1552734375,11
4.6982421875,36
0.7900390625,8
1.2470703125,8
1.697265625,9
1.09375,7
1.841796875,9
0.7998046875,7
0.8154296875,8
2.1806640625,12
1.447265625,13
1.123046875,9
0.201171875,5
6.4609375,24
2.25,15
1.4296875,7
0.5400390625,7
0.697265625,7
2.69140625,9
1.7373046875,11
0.6103515625,7
4.2294921875,24
1.5439453125,7
1.404296875,7
0.439453125,5
0.7587890625,10
2.3740234375,15
1.3779296875,7
0.8251953125,7
3.1806640625,16
1.4765625,9
1.2958984375,10
0.2177734375,5
0.5771484375,6
1.2919921875,8
0.4384765625,5
1.9072265625,8
0.5625,5
1.0087890625,10
0.9580078125,7
2.8837890625,12
0.876953125,6
0.6328125,7
3.0068359375,13
0.8095703125,7
0.5126953125,6
0.6474609375,6
1.3583984375,7
0.2353515625,5
0.478515625,6
0.9306640625,7
1.6416015625,12
0.6806640625,6
0.5458984375,6
1.3212890625,6
1.2587890625,11
0.45703125,7
0.537109375,7
2.5390625,20
1.197265625,10
1.4638671875,7
3.24609375,13
0.6494140625,6
1.07421875,11
3.3369140625,21
2.0546875,12
0.41015625,5
1.7138671875,5
0.4599609375,6
3.517578125,22
4.3251953125,16
0.486328125,7
1.1767578125,7
2.4150390625,10
0.3916015625,6
1.4326171875,11
2.1953125,14
1.8408203125,6
0.224609375,5
1.13671875,8
1.1767578125,7
1.3681640625,8
0.6923828125,6
3.357421875,15
0.326171875,5
1.4833984375,11
1.23046875,8
5.12890625,23
0.4384765625,6
0.599609375,6
1.50390625,10
0.734375,9
1.240234375,9
1.5849609375,9
1.5751953125,9
0.4306640625,5
0.375,5
3.4228515625,19
1.23046875,7
0.5087890625,5
0.33203125,5
1.2353515625,10
1.986328125,6
2.8798828125,9
0.47265625,5
1.99609375,9
0.4462890625,6
0.2763671875,5
0.7109375,6
1.4873046875,13
0.234375,5
1.9501953125,10
0.833984375,8
2.13671875,13
0.9052734375,8
2.63671875,8
1.359375,9
2.4423828125,10
1.1787109375,7
0.9833984375,10
2.232421875,11
1.10546875,7
1.6650390625,12
0.265625,5
1.6279296875,11
1.17578125,11
0.4140625,5
2.7197265625,11
1.880859375,10
1.087890625,6
0.654296875,7
1.396484375,9
0.583984375,5
0.57421875,6
0.5087890625,5
0.4169921875,6
1.20703125,10
2.3017578125,12
0.6064453125,6
1.6435546875,10
1.19140625,10
1.068359375,6
1.533203125,11
0.8525390625,13
2.2802734375,15
0.8740234375,8
0.6669921875,8
1.298828125,8
2.6533203125,13
1.6064453125,10
0.42578125,5
1.90625,12
1.669921875,9
2.70703125,15
0.6123046875,7
1.771484375,11
2.4267578125,14
1.0,6
2.8154296875,12
1.2607421875,12
1.2734375,10
0.34375,5
1.4150390625,7
1.5927734375,6
2.6298828125,11
0.7138671875,8
4.330078125,16
4.4091796875,17
5.3486328125,13
0.2412109375,5
1.4638671875,10
0.248046875,5
4.3896484375,18
2.052734375,7
2.7216796875,13
2.10546875,12
1.443359375,11
0.685546875,6
1.6640625,11
1.41015625,13
1.2177734375,8
1.169921875,10
3.765625,20
0.8134765625,8
0.275390625,5
0.3291015625,5
0.974609375,9
1.0732421875,10
1.52734375,8
2.6708984375,10
1.732421875,10
0.9296875,7
0.7861328125,8
3.26953125,15
0.6474609375,6
1.1748046875,6
1.1640625,8
1.4287109375,7
1.0986328125,9
0.50390625,5
1.0810546875,6
2.3896484375,17
1.1259765625,6
2.09375,9
2.8154296875,12
0.3330078125,6
1.404296875,11
0.9755859375,10
1.166015625,10
0.73046875,8
1.224609375,7
1.5048828125,11
0.8486328125,5
0.8203125,7
2.353515625,11
3.4052734375,13
1.099609375,6
0.2421875,5
3.021484375,16
2.5634765625,10
2.0576171875,7
1.28515625,8
1.447265625,11
1.0546875,9
2.392578125,11
3.9140625,20
0.916015625,10
1.6513671875,14
2.1025390625,13
0.7275390625,6
1.6396484375,10
0.794921875,7
0.6572265625,6
0.8095703125,6
0.8076171875,8
0.5810546875,6
0.890625,6
0.4814453125,6
1.2080078125,7
2.001953125,11
0.8857421875,6
1.208984375,8
0.6103515625,9
0.771484375,8
3.63671875,12
0.74609375,6
1.224609375,6
1.0595703125,10
0.2685546875,5
0.259765625,5
1.203125,7
1.232421875,7
0.5263671875,6
1.205078125,8
0.44921875,6
0.6572265625,6
0.7373046875,7
1.140625,8
0.67578125,6
2.5234375,18
1.2158203125,11
0.7509765625,7
0.767578125,8
0.7470703125,8
0.89453125,7
0.490234375,6
0.9677734375,7
3.4814453125,17
0.8310546875,7
0.8681640625,5
0.4033203125,5
2.03125,6
0.7119140625,6
2.0185546875,18
1.4716796875,11
1.7392578125,8
0.53125,6
2.041015625,6
3.3701171875,10
0.5751953125,7
0.4228515625,6
3.53515625,14
2.607421875,9
1.150390625,11
1.078125,9
0.6494140625,6
0.8447265625,10
0.4306640625,5
0.8251953125,5
1.65234375,10
0.21875,5
2.927734375,12
0.6923828125,6
1.9326171875,10
0.982421875,7
0.4755859375,5
0.232421875,5
1.8037109375,7
0.203125,5
0.2548828125,5
0.6884765625,8
0.8583984375,10
1.9697265625,8
0.583984375,5
0.791015625,5
1.2041015625,8
3.3134765625,10
0.375,5
2.826171875,9
3.7314453125,14
0.4296875,5
1.1513671875,8
5.94140625,20
1.67578125,10
2.4189453125,8
0.94140625,8
0.69140625,7
1.3076171875,7
0.2587890625,5
1.7822265625,11
0.2822265625,5
0.845703125,7
0.73828125,5
0.53515625,5
1.52734375,7
0.251953125,5
0.8154296875,7
1.111328125,6
0.474609375,5
0.5009765625,5
2.0087890625,9
0.2841796875,5
2.666015625,13
0.896484375,7
2.5390625,10
0.958984375,7
1.130859375,11
1.32421875,10
1.3583984375,7
1.33203125,11
2.484375,8
1.3916015625,6
1.126953125,11
0.5712890625,6
1.2666015625,7
0.302734375,5
0.7939453125,7
0.328125,5
2.6171875,13
1.427734375,8
2.1767578125,12
0.6181640625,7
2.9892578125,16
1.15625,9
0.6962890625,5
0.2626953125,6
1.337890625,7
3.4873046875,15
2.3330078125,11
0.4794921875,5
0.205078125,5
2.2412109375,10
0.3271484375,5
1.6328125,8
0.4609375,6
1.189453125,10
1.240234375,8
0.8291015625,8
2.6416015625,11
0.8134765625,8
0.560546875,5
2.0537109375,11
1.7265625,12
0.2314453125,5
3.0380859375,14
3.09375,12
0.8125,8
0.7890625,6
1.359375,10
4.962890625,26
0.3369140625,6
0.2783203125,6
0.921875,15
4.6318359375,15
2.185546875,11
1.1953125,10
2.75390625,13
2.9443359375,13
1.48828125,9
3.7734375,14
1.1435546875,12
2.2099609375,14
0.25390625,5
2.115234375,17
1.3154296875,15
1.5390625,12
1.23828125,6
1.5634765625,11
3.5498046875,24
3.763671875,14
1.501953125,8
2.05859375,11
1.4765625,10
1.0859375,6
1.265625,9
0.658203125,9
0.478515625,5
0.998046875,7
1.75390625,9
0.3974609375,6
0.408203125,5
0.58203125,6
2.73828125,14
1.205078125,7
0.6005859375,5
0.900390625,7
4.115234375,21
1.4013671875,10
0.96484375,7
0.23828125,5
0.5283203125,7
1.6298828125,10
3.291015625,8
0.794921875,5
0.96484375,7
1.818359375,10
0.54296875,5
1.52734375,12
0.681640625,5
2.0654296875,12
2.109375,14
3.0009765625,18
2.126953125,11
2.94140625,16
0.8203125,7
2.501953125,17
0.505859375,6
0.447265625,6
1.578125,11
1.35546875,6
4.4296875,23
3.0419921875,8
1.4052734375,10
0.6123046875,6
3.73046875,25
1.3212890625,9
1.060546875,9
0.8076171875,5
0.849609375,6
3.724609375,16
0.8896484375,7
0.5205078125,7
1.419921875,8
0.380859375,5
0.2431640625,5
0.8818359375,7
0.9931640625,7
0.615234375,8
4.8994140625,19
1.9052734375,12
1.37109375,9
0.2880859375,5
0.9580078125,8
2.814453125,13
0.4521484375,6
1.5087890625,11
1.1904296875,6
1.091796875,7
0.37890625,6
1.4453125,12
1.0703125,9
9.2783203125,28
0.482421875,6
1.2734375,11
2.6513671875,21
1.328125,8
0.9541015625,7
0.8798828125,8
2.3740234375,20
3.3642578125,24
0.4921875,6
1.1064453125,6
0.470703125,6
1.41015625,10
0.5087890625,5
4.109375,20
2.240234375,12
2.4150390625,9
1.998046875,14
2.6279296875,14
0.6005859375,7
1.080078125,8
0.3828125,6
0.9765625,6
2.6826171875,19
0.744140625,7
4.0546875,18
0.6865234375,6
0.58984375,7
1.8642578125,10
0.96875,8
1.25390625,9
2.17578125,8
2.58984375,16
1.029296875,9
1.587890625,9
1.435546875,8
1.8203125,14
0.6083984375,7
2.76171875,21
1.7119140625,14
2.5693359375,12
0.4140625,6
2.43359375,14
0.6318359375,6
0.3115234375,6
0.216796875,5
0.677734375,6
0.8564453125,7
1.0498046875,9
1.6865234375,9
3.9345703125,11
1.087890625,7
1.81640625,11
0.73828125,5
1.95703125,18
2.01171875,15
0.5390625,6
1.08203125,10
0.83203125,8
0.9111328125,10
1.4501953125,6
0.3740234375,6
3.400390625,15
1.4228515625,9
0.7490234375,8
7.67578125,39
0.716796875,5
6.4462890625,17
1.033203125,9
1.1357421875,9
1.00390625,8
0.830078125,8
0.53515625,7
1.0634765625,13
4.267578125,30
0.7685546875,7
2.9873046875,21
2.3076171875,13
1.341796875,7
1.2529296875,8
0.7431640625,5
2.2626953125,8
0.9228515625,7
0.85546875,7
2.16015625,7
1.73828125,12
2.470703125,9
3.73046875,13
1.3671875,9
2.2197265625,8
1.958984375,10
0.7646484375,9
1.1572265625,8
1.796875,8
5.126953125,15
1.1396484375,6
0.2294921875,5
1.638671875,10
0.3798828125,5
1.5693359375,15
0.625,6
1.384765625,12
1.3232421875,10
2.8271484375,18
1.9248046875,10
1.685546875,10
1.0322265625,8
1.7763671875,8
0.544921875,6
0.7080078125,7
1.0078125,7
0.978515625,5
1.427734375,13
0.7373046875,9
1.8515625,11
0.357421875,6
0.265625,6
1.5849609375,8
2.0458984375,11
3.3203125,14
0.5458984375,5
0.94921875,10
2.1826171875,9
3.6103515625,15
1.42578125,11
0.3681640625,6
3.7548828125,16
0.9326171875,9
0.9345703125,7
1.1787109375,10
3.99609375,26
1.1474609375,8
0.951171875,8
2.0537109375,15
1.1298828125,5
2.353515625,12
0.8408203125,6
2.388671875,12
0.9736328125,6
0.388671875,6
0.642578125,6
0.83984375,6
0.2197265625,5
2.681640625,9
0.63671875,6
0.451171875,5
0.4296875,6
1.48046875,10
1.6953125,8
0.583984375,5
0.5400390625,7
2.7822265625,20
0.6201171875,7
1.9794921875,12
0.2060546875,5
1.263671875,10
1.8642578125,10
0.37890625,5
0.3720703125,5
0.6650390625,6
2.34375,15
3.53515625,15
1.7978515625,9
2.00390625,11
1.927734375,13
1.314453125,8
2.248046875,7
4.607421875,23
1.6845703125,8
4.158203125,16
0.357421875,5
1.251953125,10
1.3974609375,8
1.1162109375,13
0.474609375,5
1.91796875,14
0.79296875,8
1.9267578125,9
3.8505859375,9
0.693359375,6
1.7265625,11
1.1884765625,6
2.0859375,12
0.9208984375,7
6.1396484375,40
2.15234375,7
2.2294921875,13
1.396484375,10
3.9990234375,18
0.619140625,6
1.328125,10
1.3876953125,7
2.904296875,10
0.4140625,6
1.6796875,8
0.53125,7
0.4267578125,6
1.9638671875,14
3.0830078125,14
1.1220703125,8
1.2998046875,8
1.61328125,10
0.4931640625,6
3.955078125,17
0.4130859375,6
1.6494140625,11
3.8779296875,16
6.376953125,14
0.9052734375,12
2.619140625,8
0.42578125,6
2.1474609375,17
1.8876953125,13
4.708984375,13
0.5185546875,5
2.650390625,14
2.4501953125,9
1.0078125,10
0.951171875,7
0.392578125,5
3.919921875,10
0.4814453125,8
2.541015625,14
0.40625,5
0.9990234375,9
1.0166015625,8
1.1513671875,8
0.880859375,7
2.0947265625,13
1.4072265625,11
2.6103515625,18
1.2724609375,8
0.3466796875,6
0.90625,7
0.9287109375,8
0.2138671875,5
3.1025390625,15
0.458984375,7
0.4990234375,5
0.96484375,6
1.98828125,11
1.53515625,12
0.78515625,6
1.15234375,9
0.2333984375,5
0.2998046875,5
2.515625,17
0.6572265625,7
0.244140625,5
0.3427734375,5
0.333984375,5
1.9833984375,10
0.60546875,6
1.369140625,8
1.9677734375,10
0.49609375,6
1.212890625,16
1.7880859375,8
2.3720703125,16
0.533203125,6
2.8486328125,8
2.779296875,15
0.4443359375,6
1.1416015625,10
1.4130859375,9
1.458984375,7
2.5244140625,7
0.9677734375,8
0.2041015625,5
2.4091796875,11
0.322265625,5
3.046875,15
0.38671875,6
0.6171875,7
2.4892578125,12
0.966796875,5
1.7099609375,11
1.865234375,8
0.466796875,5
0.826171875,6
0.62890625,6
1.11328125,5
1.8876953125,12
0.4521484375,5
0.548828125,6
1.0244140625,8
0.8408203125,6
0.447265625,6
5.98046875,20
0.24609375,5
1.919921875,12
1.5712890625,10
0.3515625,5
0.7431640625,8
2.5888671875,15
1.708984375,7
3.0478515625,11
4.0087890625,9
2.884765625,15
1.8125,8
4.505859375,14
0.8818359375,5
0.9423828125,7
0.80859375,6
0.9296875,9
1.3544921875,8
1.8173828125,13
1.83203125,13
2.3759765625,14
1.43359375,5
0.7568359375,7
1.23046875,9
1.4462890625,10
1.69921875,9
0.70703125,7
1.076171875,7
0.8896484375,8
1.6767578125,11
1.513671875,9
0.6591796875,5
1.7763671875,14
0.4638671875,5
0.380859375,5
1.4248046875,8
0.7646484375,7
1.6044921875,9
1.7255859375,8
6.0859375,36
2.2744140625,18
0.6494140625,6
2.4228515625,12
0.279296875,5
4.677734375,11
1.1123046875,10
0.5458984375,7
2.77734375,12
3.943359375,12
1.29296875,10
0.5400390625,6
1.4365234375,12
1.22265625,8
0.482421875,6
1.1650390625,9
13.3466796875,25
6.421875,14
0.8271484375,7
3.203125,19
1.505859375,9
2.9951171875,13
0.5771484375,6
6.4833984375,34
0.4755859375,5
2.421875,13
1.16796875,7
0.9521484375,6
2.466796875,18
1.1015625,10
1.5126953125,8
3.1201171875,14
2.470703125,10
5.6650390625,11
1.0029296875,8
0.22265625,5
3.73828125,16
2.3046875,13
1.8525390625,11
0.96484375,7
1.1708984375,9
1.16015625,6
1.7001953125,11
0.451171875,6
1.14453125,7
0.6376953125,7
0.58203125,6
0.951171875,10
1.2978515625,10
3.4599609375,17
1.875,13
0.35546875,6
1.3505859375,8
0.236328125,5
0.306640625,5
0.3330078125,5
1.7880859375,8
5.072265625,28
1.484375,10
2.41015625,12
2.3701171875,18
2.466796875,11
0.517578125,5
1.6025390625,8
0.24609375,5
6.94140625,31
1.080078125,8
1.6865234375,11
0.7001953125,7
1.2490234375,8
1.189453125,8
0.3662109375,5
0.38671875,5
2.6904296875,11
1.5537109375,13
1.3310546875,9
2.34375,14
1.8828125,18
0.8896484375,6
1.021484375,9
1.0126953125,10
0.6494140625,5
2.7080078125,15
0.3037109375,9
0.6455078125,7
4.373046875,14
1.87890625,9
3.603515625,20
0.5849609375,6
3.0576171875,20
0.3642578125,6
0.5927734375,7
2.3095703125,12
1.201171875,8
1.224609375,12
0.59765625,6
0.7001953125,5
1.3603515625,9
0.66796875,6
1.7822265625,13
0.283203125,5
1.5556640625,11
0.625,6
1.470703125,9
1.3828125,9
1.111328125,10
1.3974609375,8
0.6298828125,7
1.6181640625,10
0.5966796875,9
2.173828125,10
0.529296875,6
2.4140625,10
1.857421875,10
0.955078125,9
0.900390625,7
0.7470703125,10
1.4462890625,9
1.890625,12
1.0126953125,6
0.3857421875,5
0.9501953125,8
0.453125,6
2.1357421875,16
5.8779296875,22
0.693359375,5
1.091796875,11
2.62890625,9
3.3076171875,22
1.9658203125,13
5.0283203125,25
0.921875,6
0.29296875,5
0.5068359375,5
0.2255859375,5
1.0947265625,10
1.919921875,12
2.1943359375,13
0.2509765625,5
1.6328125,16
1.0302734375,6
1.10546875,10
1.009765625,7
1.6845703125,10
2.650390625,14
0.361328125,5
2.291015625,13
0.8779296875,8
2.560546875,11
1.3544921875,6
0.896484375,10
3.4013671875,17
2.5166015625,11
2.107421875,11
1.4912109375,8
0.46484375,6
0.603515625,6
0.9736328125,8
1.78515625,12
1.0009765625,6
0.623046875,6
0.8818359375,6
1.3720703125,8
3.1220703125,13
1.5009765625,9
0.7998046875,6
0.6787109375,7
1.373046875,10
1.150390625,10
2.06640625,8
1.728515625,7
0.41796875,6
3.2509765625,11
0.42578125,5
3.0341796875,12
1.0439453125,13
1.314453125,7
0.6689453125,6
1.40625,10
2.099609375,9
3.9384765625,16
0.66796875,7
2.16796875,12
0.4931640625,5
2.544921875,9
0.3798828125,5
1.220703125,8
2.75390625,14
0.4345703125,6
0.8779296875,6
2.76171875,16
0.2626953125,5
0.67578125,8
0.8369140625,8
0.9609375,9
0.935546875,9
0.330078125,6
2.0927734375,12
4.15234375,18
1.08984375,6
0.2822265625,5
3.6640625,24
2.21875,14
0.64453125,5
0.244140625,5
2.7939453125,15
2.7802734375,16
3.576171875,25
1.623046875,12
1.232421875,11
0.6396484375,6
0.5830078125,5
2.08203125,14
0.7138671875,7
0.7216796875,6
0.2998046875,5
0.505859375,6
0.3125,5
1.75,8
0.771484375,5
2.8037109375,20
2.6943359375,16
0.3740234375,5
2.1220703125,8
1.056640625,7
2.0947265625,13
5.40234375,21
0.5654296875,7
0.3818359375,5
0.37109375,7
2.0458984375,10
2.84375,16
0.998046875,15
1.603515625,11
0.6689453125,6
0.435546875,5
1.033203125,7
0.396484375,5
1.0341796875,9
8.1865234375,26
1.6875,7
1.109375,7
0.779296875,7
1.046875,7
3.8857421875,29
1.0166015625,8
2.298828125,14
0.416015625,5
1.0771484375,7
0.21875,5
2.501953125,12
2.3505859375,12
1.5302734375,10
3.28515625,24
0.5908203125,6
0.2041015625,5
0.478515625,6
2.6513671875,10
0.4384765625,6
4.0810546875,18
1.0419921875,7
1.314453125,7
1.9326171875,12
0.4306640625,5
0.9384765625,6
2.447265625,9
0.9150390625,8
1.0947265625,8
0.2587890625,5
2.0361328125,12
0.9697265625,9
2.93359375,12
0.4150390625,6
0.64453125,5
1.501953125,8
1.310546875,11
1.1767578125,7
0.697265625,10
0.42578125,6
2.5361328125,20
1.603515625,11
2.8173828125,16
0.3818359375,5
0.7060546875,7
0.912109375,7
0.515625,5
1.2919921875,10
3.642578125,20
0.6494140625,7
2.888671875,13
1.322265625,8
4.076171875,18
0.65625,8
1.3203125,12
0.37109375,5
1.84765625,11
0.943359375,8
0.9814453125,8
1.029296875,7
1.8486328125,13
2.7373046875,16
0.763671875,7
0.89453125,9
1.1787109375,8
0.3994140625,6
0.3671875,5
1.4267578125,8
1.9697265625,10
2.0712890625,12
1.2763671875,10
2.6865234375,10
2.2021484375,8
1.25390625,8
0.92578125,7
2.3330078125,9
1.294921875,9
1.80859375,6
1.669921875,8
1.869140625,8
2.6708984375,13
0.21484375,5
2.03515625,15
0.865234375,7
3.748046875,13
3.171875,11
0.3671875,5
1.865234375,13
2.0927734375,13
3.037109375,22
4.67578125,32
1.8779296875,9
1.4326171875,9
1.0859375,8
1.0634765625,7
1.9794921875,10
0.787109375,6
1.20703125,14
1.48828125,12
4.9345703125,23
0.5966796875,6
1.3095703125,10
1.0546875,8
0.9189453125,7
0.8427734375,7
0.3955078125,5
1.3525390625,12
1.853515625,7
2.86328125,21
1.3291015625,8
0.7822265625,7
4.404296875,24
2.69921875,13
1.478515625,6
0.60546875,6
0.2197265625,5
0.2392578125,5
3.7587890625,18
0.5263671875,6
0.4248046875,6
0.4794921875,5
0.2197265625,5
2.619140625,8
1.5556640625,11
0.830078125,6
4.671875,17
1.146484375,6
0.5126953125,6
1.2568359375,11
2.521484375,12
0.5654296875,6
0.525390625,7
