GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.SYNTHETIC_NOT_AUTOBOXED_CHECK,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstantValue,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrComposite,13,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrEnumConstructorCall,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrSyntheticBodyKind,21,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstKind.Boolean,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstantPrimitive,36,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrGetField,41,0,4,0,6,0,6,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrBlock,13,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstantObject,35,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.OROR,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrBody,16,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.GET_PROPERTY,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.OBJECT_LITERAL,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.EQEQEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.VARIABLE_AS_FUNCTION,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrErrorExpression,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrGetValue,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.PERCEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrSetValue,32,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.LAMBDA,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrDeclarationReference,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.INVOKE,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.MUL,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.PREFIX_DECR,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrFunctionExpression,36,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.WHILE_LOOP,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrVararg,35,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrDynamicExpression,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.ARGUMENTS_REORDERING_FOR_CALL,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOriginImpl,15,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrSpreadElement,45,0,0,0,7,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrCatch,62,0,0,0,9,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.SUSPEND_CONVERSION,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.FOR_LOOP_HAS_NEXT,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstKind.Byte,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrGetEnumValue,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrCall,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrSetField,54,0,4,0,8,0,6,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstKind.Short,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstructorCall,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrPropertyReference,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.COMPONENT_N.Companion,16,0,2,0,3,0,2,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrFunctionAccessExpression,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrExpressionBody,45,0,0,0,7,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.BRIDGE_DELEGATION,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.POSTFIX_DECR,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstantArray,35,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrExpressionsKt,149,0,14,0,18,0,18,0,11,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrFieldAccessExpression,10,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrMemberAccessExpressionKt,419,0,24,0,45,0,25,0,13,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstructorCallTypeArgumentsKt,143,0,4,0,19,0,14,0,12,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.UMINUS,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.LTEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.EXCLEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.DESTRUCTURING_DECLARATION,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrTypeOperatorCall,32,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.ANDAND,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.DIVEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstKind.Int,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrInstanceInitializerCall,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrWhen,35,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.MINUS,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrBranch,58,0,0,0,9,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.GET_ARRAY_ELEMENT,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrBreakContinue,10,0,0,0,2,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrLocalDelegatedPropertyReference,11,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.EXCL,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.FOR_LOOP_ITERATOR,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.NOT_IN,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.EQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.GT,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrElseBranch,24,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.WHEN,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.IN,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.IF,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.LT,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,ClassTypeArguments,42,0,2,0,5,0,5,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.FOR_LOOP_INNER_WHILE,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConst,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrClassReference,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstKind.Char,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.PREFIX_INCR,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.EQEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrLoop,17,0,0,0,3,0,5,0,5,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.MULTEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrConstKind.String,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.RANGE_UNTIL,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrDoWhileLoop,54,0,4,0,8,0,6,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrBlockBody,35,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.PLUS,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.WHEN_COMMA,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.GTEQ,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrExpression,30,0,0,0,3,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrWhileLoop,54,0,4,0,8,0,6,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrStatementOrigin.DO_WHILE_LOOP,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrBreak,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrContinue,11,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrReturn,32,0,0,0,6,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.ir.expressions,IrMemberAccessExpression,200,0,24,0,31,0,25,0,13,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassPath.ResourceStringLoaderIterator,110,0,32,0,16,0,19,0,3,0
JaCoCo Coverage Report,com.intellij.util.lang,FileLoader.DirEntry,17,0,2,0,5,0,3,0,2,0
JaCoCo Coverage Report,com.intellij.util.lang,ClasspathCache,367,0,68,0,53,0,41,0,7,0
JaCoCo Coverage Report,com.intellij.util.lang,SecureJarLoader.MySecureResource,98,0,8,0,17,0,7,0,3,0
JaCoCo Coverage Report,com.intellij.util.lang,UrlClassLoader,357,0,60,0,77,0,45,0,15,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassLoadingLocks,95,0,22,0,22,0,13,0,2,0
JaCoCo Coverage Report,com.intellij.util.lang,JarLoader,619,0,98,0,123,0,65,0,16,0
JaCoCo Coverage Report,com.intellij.util.lang,ClasspathCache.LoaderIterator,3,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassPath.new Thread() {...},29,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassPath.LoaderCollector,22,0,8,0,2,0,5,0,1,0
JaCoCo Coverage Report,com.intellij.util.lang,IntObjectHashMap,185,0,30,0,36,0,21,0,6,0
JaCoCo Coverage Report,com.intellij.util.lang,Resource.Attribute,64,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,com.intellij.util.lang,ClasspathCache.LoaderDataBuilder,98,0,10,0,19,0,10,0,5,0
JaCoCo Coverage Report,com.intellij.util.lang,MemoryResource,99,0,20,0,17,0,16,0,6,0
JaCoCo Coverage Report,com.intellij.util.lang,Loader,55,0,16,0,10,0,12,0,4,0
JaCoCo Coverage Report,com.intellij.util.lang,JavaVersion,521,330,154,34,72,53,94,13,6,7
JaCoCo Coverage Report,com.intellij.util.lang,ClasspathCache.LoaderData,135,0,24,0,22,0,19,0,7,0
JaCoCo Coverage Report,com.intellij.util.lang,CachePoolImpl,50,0,12,0,6,0,10,0,4,0
JaCoCo Coverage Report,com.intellij.util.lang,FileLoader.MyResource,51,0,8,0,9,0,8,0,4,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassPath,788,0,134,0,154,0,81,0,14,0
JaCoCo Coverage Report,com.intellij.util.lang,JarMemoryLoader,106,0,18,0,17,0,12,0,3,0
JaCoCo Coverage Report,com.intellij.util.lang,SecureJarLoader,49,0,12,0,5,0,9,0,3,0
JaCoCo Coverage Report,com.intellij.util.lang,FileLoader.UnsyncDataOutputStream,20,0,2,0,6,0,4,0,3,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassLoadingLocks.WeakLockReference,20,0,6,0,3,0,4,0,1,0
JaCoCo Coverage Report,com.intellij.util.lang,ClassPath.MyEnumeration,203,0,28,0,35,0,18,0,4,0
JaCoCo Coverage Report,com.intellij.util.lang,ClasspathCache.NameFilter,71,0,8,0,16,0,10,0,6,0
JaCoCo Coverage Report,com.intellij.util.lang,FileLoader,697,0,98,0,147,0,62,0,13,0
JaCoCo Coverage Report,com.intellij.util.lang,Resource,15,0,2,0,4,0,5,0,4,0
JaCoCo Coverage Report,com.intellij.util.lang,CompoundRuntimeException,243,0,38,0,53,0,30,0,11,0
JaCoCo Coverage Report,com.intellij.util.lang,JarLoader.MyResource,90,0,14,0,14,0,12,0,5,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,AnnotationRemapper,80,0,8,0,18,0,11,0,7,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,Remapper,345,0,44,0,85,0,41,0,18,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,SignatureRemapper,184,0,2,0,50,0,19,0,18,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,ModuleRemapper,135,0,10,0,30,0,13,0,8,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,InstructionAdapter,1793,0,292,0,636,0,322,0,102,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,MethodRemapper,346,0,32,0,81,0,36,0,20,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,FieldRemapper,57,0,4,0,12,0,7,0,5,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,ModuleHashesAttribute,157,0,8,0,40,0,8,0,4,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,ClassRemapper,344,0,30,0,69,0,35,0,20,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,LocalVariablesSorter,439,0,52,0,102,0,42,0,14,0
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,Method,54,71,6,0,9,19,9,4,6,4
JaCoCo Coverage Report,org.jetbrains.org.objectweb.asm.commons,RecordComponentRemapper,51,0,4,0,10,0,6,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapper.Companion,2,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmSerializerExtension.SignatureSerializer,327,0,62,0,43,0,38,0,7,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmBackendClassResolver,57,0,6,0,5,0,6,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,ConeTypeSystemCommonBackendContextForTypeMapping,422,0,54,0,47,0,43,0,16,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmMangleComputer.mangleSignature.new Function2() {...},22,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmMangleComputer.mangleSignature.new Function2() {...},20,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmKotlinMangler.getExportChecker.new KotlinExportChecker() {...},16,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmVisibilityConverter,46,0,6,0,5,0,4,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirMetadataSerializer,241,0,16,0,36,0,14,0,6,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmKotlinMangler,56,0,0,0,7,0,7,0,7,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapperKt,36,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,Fir2IrJvmSpecialAnnotationSymbolProvider.kotlinInternalIrPackage.new Function0() {...},13,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,Fir2IrJvmSpecialAnnotationSymbolProvider.kotlinJvmInternalPackage.new Function0() {...},13,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,Fir2IrJvmSpecialAnnotationSymbolProvider,139,0,6,0,22,0,9,0,6,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,JvmFir2IrExtensions,270,0,10,0,40,0,14,0,9,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmMangleComputer.visitVariable.new Function2() {...},23,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapper.Context.writeGenericArguments.1.new Function3() {...},17,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmSerializerExtension.Companion,8,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirMetadataSerializerKt.makeLocalFirMetadataSerializerForMetadataSource.stringTable.new FirElementAwareStringTable() {...},34,0,8,0,3,0,6,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmMangleComputer.mangleTypeParameter.new Function2() {...},16,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,JvmFir2IrExtensions.generateOrGetFacadeClass.new Function1() {...},11,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmMangleComputer,1230,0,164,0,182,0,114,0,32,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmSerializerExtension,1005,0,150,0,134,0,102,0,27,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmElementAwareStringTable,103,0,6,0,13,0,7,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirMetadataSerializerKt,774,0,54,0,132,0,35,0,8,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapper.PossiblyInnerConeType,37,0,4,0,5,0,6,0,4,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapper.defaultContext.new Function1() {...},5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapper,151,0,8,0,18,0,12,0,8,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmBackendExtension,47,0,2,0,4,0,4,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmTypeMapper.Context,605,0,80,0,72,0,55,0,15,0
JaCoCo Coverage Report,org.jetbrains.kotlin.fir.backend.jvm,FirJvmMangleComputer.mangleType.2.new Function2() {...},47,0,6,0,8,0,4,0,1,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortSet,16,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortComparators.OppositeImplicitComparator,12,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortComparators.NaturalImplicitComparator,11,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortListIterator,28,0,0,0,9,0,7,0,7,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortIterators,61,0,10,0,10,0,8,0,3,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortComparators.OppositeComparator,15,0,0,0,5,0,3,0,3,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortList,189,0,12,0,42,0,21,0,15,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortBidirectionalIterator,4,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortConsumer,28,0,0,0,10,0,5,0,5,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortIterator,24,0,2,0,7,0,4,0,3,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortArrays,1084,0,126,0,200,0,83,0,20,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortSets,5,0,0,0,1,0,1,0,1,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,AbstractShortCollection,116,0,16,0,35,0,18,0,10,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortIterators.EmptyIterator,23,0,0,0,10,0,9,0,9,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortCollections.EmptyCollection,40,0,4,0,16,0,13,0,11,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortArrays.Segment,34,0,0,0,6,0,2,0,2,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortIterable,23,0,2,0,6,0,3,0,2,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortCollection,59,0,8,0,17,0,10,0,6,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortArrays.ArrayHashStrategy,7,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortComparators.new ShortComparator() {...},20,0,0,0,3,0,3,0,3,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortComparator,42,0,4,0,8,0,7,0,5,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortComparators,34,0,6,0,8,0,6,0,3,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortSets.EmptySet,26,0,4,0,7,0,8,0,6,0
JaCoCo Coverage Report,it.unimi.dsi.fastutil.shorts,ShortIterable.new IntConsumer() {...},16,0,0,0,3,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.psi2ir.descriptors,IrBuiltInsOverDescriptors,3367,0,106,0,325,0,209,0,155,0
JaCoCo Coverage Report,org.jetbrains.kotlin.psi2ir.descriptors,IrBuiltInsOverDescriptors.defineOperator.symbol.new Function1() {...},156,0,2,0,32,0,2,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.psi2ir.descriptors,IrBuiltInsOverDescriptors.getNonBuiltinFunctionsByReturnType.new Function1() {...},34,0,8,0,3,0,5,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.psi2ir.descriptors,IrBuiltInsOverDescriptors.defineCheckNotNullOperator.new Function1() {...},204,0,0,0,37,0,1,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.psi2ir.descriptors,IrBuiltInsOverDescriptors.getNonBuiltInFunctionsByExtensionReceiver.new Function1() {...},27,0,4,0,3,0,3,0,1,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.konan.diagnostics,NativeSharedImmutableChecker,48,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.konan.diagnostics,ErrorsNative,0,146,0,0,0,26,0,1,0,1
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.konan.diagnostics,NativeThrowsChecker.findInheritedThrows.new DFS.AbstractNodeHandler() {...},60,0,8,0,7,0,7,0,3,0
JaCoCo Coverage Report,org.jetbrains.kotlin.resolve.konan.diagnostics,NativeTopLevelSingletonChecker,142,0,38,0,16,0,21,0,2,0
